hur_id,date,status
AL101986_FRANCES_13,1986-11-19T06:00,Tropical Storm
AL101986_FRANCES_13,1986-11-20T06:00,Hurricane
AL101986_FRANCES_13,1986-11-21T12:00,Tropical Storm
AL011987_UNNAMED_31,1987-05-24T12:00,Tropical Depression
AL031987_UNNAMED_32,1987-08-09T12:00,Tropical Depression
AL031987_UNNAMED_32,1987-08-09T18:00,Tropical Storm
AL031987_UNNAMED_32,1987-08-10T18:00,Tropical Depression
AL021987_ARLENE_81,1987-08-08T00:00,Low
AL021987_ARLENE_81,1987-08-10T18:00,Tropical Depression
AL021987_ARLENE_81,1987-08-11T18:00,Tropical Storm
AL021987_ARLENE_81,1987-08-22T06:00,Hurricane
AL021987_ARLENE_81,1987-08-24T00:00,Extratropical
AL041987_UNNAMED_11,1987-08-13T00:00,Tropical Depression
AL051987_BRET_26,1987-08-18T00:00,Tropical Depression
AL051987_BRET_26,1987-08-18T18:00,Tropical Storm
AL051987_BRET_26,1987-08-22T18:00,Tropical Depression
AL061987_UNNAMED_14,1987-08-30T12:00,Tropical Depression
AL071987_CINDY_22,1987-09-05T12:00,Tropical Depression
AL071987_CINDY_22,1987-09-07T12:00,Tropical Storm
AL071987_CINDY_22,1987-09-10T18:00,Extratropical
AL081987_UNNAMED_12,1987-09-06T00:00,Tropical Depression
AL091987_UNNAMED_7,1987-09-07T00:00,Tropical Depression
AL101987_DENNIS_49,1987-09-08T18:00,Tropical Depression
AL101987_DENNIS_49,1987-09-10T12:00,Tropical Storm
AL101987_DENNIS_49,1987-09-18T00:00,Tropical Depression
AL101987_DENNIS_49,1987-09-20T18:00,Extratropical
AL111987_UNNAMED_17,1987-09-13T12:00,Tropical Depression
AL121987_EMILY_28,1987-09-20T00:00,Tropical Depression
AL121987_EMILY_28,1987-09-20T18:00,Tropical Storm
AL121987_EMILY_28,1987-09-22T06:00,Hurricane
AL121987_EMILY_28,1987-09-23T12:00,Tropical Storm
AL121987_EMILY_28,1987-09-25T06:00,Hurricane
AL121987_EMILY_28,1987-09-26T18:00,Extratropical
AL131987_FLOYD_20,1987-10-09T06:00,Tropical Depression
AL131987_FLOYD_20,1987-10-10T12:00,Tropical Storm
AL131987_FLOYD_20,1987-10-12T12:00,Hurricane
AL131987_FLOYD_20,1987-10-13T00:00,Tropical Storm
AL131987_FLOYD_20,1987-10-13T18:00,Extratropical
AL141987_UNNAMED_17,1987-10-31T18:00,Tropical Depression
AL011988_ALBERTO_13,1988-08-05T18:00,Tropical Depression
AL011988_ALBERTO_13,1988-08-07T12:00,Tropical Storm
AL011988_ALBERTO_13,1988-08-08T12:00,Extratropical
AL021988_BERYL_12,1988-08-08T00:00,Tropical Depression
AL021988_BERYL_12,1988-08-08T12:00,Tropical Storm
AL021988_BERYL_12,1988-08-10T00:00,Tropical Depression
AL031988_CHRIS_38,1988-08-21T12:00,Tropical Depression
AL031988_CHRIS_38,1988-08-28T06:00,Tropical Storm
AL031988_CHRIS_38,1988-08-29T00:00,Tropical Depression
AL041988_DEBBY_33,1988-08-31T18:00,Tropical Depression
AL041988_DEBBY_33,1988-09-02T06:00,Tropical Storm
AL041988_DEBBY_33,1988-09-02T18:00,Hurricane
AL041988_DEBBY_33,1988-09-03T06:00,Tropical Storm
AL041988_DEBBY_33,1988-09-03T18:00,Tropical Depression
AL051988_ERNESTO_9,1988-09-03T00:00,Tropical Depression
AL051988_ERNESTO_9,1988-09-03T18:00,Tropical Storm
AL061988_UNNAMED_13,1988-09-07T00:00,Tropical Depression
AL061988_UNNAMED_13,1988-09-07T12:00,Tropical Storm
AL061988_UNNAMED_13,1988-09-09T18:00,Tropical Depression
AL071988_FLORENCE_18,1988-09-07T06:00,Tropical Depression
AL071988_FLORENCE_18,1988-09-07T18:00,Tropical Storm
AL071988_FLORENCE_18,1988-09-09T18:00,Hurricane
AL071988_FLORENCE_18,1988-09-10T06:00,Tropical Storm
AL071988_FLORENCE_18,1988-09-10T12:00,Tropical Depression
AL081988_GILBERT_46,1988-09-08T18:00,Tropical Depression
AL081988_GILBERT_46,1988-09-09T18:00,Tropical Storm
AL081988_GILBERT_46,1988-09-11T00:00,Hurricane
AL081988_GILBERT_46,1988-09-17T06:00,Tropical Storm
AL081988_GILBERT_46,1988-09-17T18:00,Tropical Depression
AL081988_GILBERT_46,1988-09-19T18:00,Extratropical
AL091988_HELENE_44,1988-09-19T18:00,Tropical Depression
AL091988_HELENE_44,1988-09-20T06:00,Tropical Storm
AL091988_HELENE_44,1988-09-21T12:00,Hurricane
AL091988_HELENE_44,1988-09-30T12:00,Extratropical
AL101988_ISAAC_12,1988-09-28T18:00,Tropical Depression
AL101988_ISAAC_12,1988-09-30T18:00,Tropical Storm
AL101988_ISAAC_12,1988-10-01T12:00,Tropical Depression
AL111988_JOAN_51,1988-10-10T18:00,Tropical Depression
AL111988_JOAN_51,1988-10-11T06:00,Tropical Storm
AL111988_JOAN_51,1988-10-18T00:00,Hurricane
AL111988_JOAN_51,1988-10-23T00:00,Tropical Storm
AL121988_KEITH_37,1988-11-17T18:00,Tropical Depression
AL121988_KEITH_37,1988-11-20T06:00,Tropical Storm
AL121988_KEITH_37,1988-11-24T18:00,Extratropical
AL011989_UNNAMED_7,1989-06-15T18:00,Tropical Depression
AL021989_ALLISON_28,1989-06-24T18:00,Tropical Depression
AL021989_ALLISON_28,1989-06-26T00:00,Tropical Storm
AL021989_ALLISON_28,1989-06-27T12:00,Tropical Depression
AL021989_ALLISON_28,1989-06-28T00:00,Extratropical
AL031989_BARRY_18,1989-07-09T18:00,Tropical Depression
AL031989_BARRY_18,1989-07-11T00:00,Tropical Storm
AL031989_BARRY_18,1989-07-13T18:00,Tropical Depression
AL041989_CHANTAL_15,1989-07-30T12:00,Tropical Depression
AL041989_CHANTAL_15,1989-07-31T06:00,Tropical Storm
AL041989_CHANTAL_15,1989-08-01T00:00,Hurricane
AL041989_CHANTAL_15,1989-08-01T18:00,Tropical Storm
AL041989_CHANTAL_15,1989-08-02T06:00,Tropical Depression
AL051989_DEAN_37,1989-07-31T06:00,Tropical Depression
AL051989_DEAN_37,1989-08-01T06:00,Tropical Storm
AL051989_DEAN_37,1989-08-02T12:00,Hurricane
AL051989_DEAN_37,1989-08-08T12:00,Tropical Storm
AL061989_UNNAMED_36,1989-08-08T18:00,Tropical Depression
AL071989_ERIN_37,1989-08-18T00:00,Tropical Depression
AL071989_ERIN_37,1989-08-19T18:00,Tropical Storm
AL071989_ERIN_37,1989-08-22T12:00,Hurricane
AL071989_ERIN_37,1989-08-27T00:00,Tropical Storm
AL081989_FELIX_63,1989-08-26T00:00,Tropical Depression
AL081989_FELIX_63,1989-08-26T18:00,Tropical Storm
AL081989_FELIX_63,1989-08-29T18:00,Tropical Depression
AL081989_FELIX_63,1989-09-03T00:00,Tropical Storm
AL081989_FELIX_63,1989-09-05T06:00,Hurricane
AL081989_FELIX_63,1989-09-07T06:00,Tropical Storm
AL081989_FELIX_63,1989-09-09T06:00,Extratropical
AL091989_UNNAMED_6,1989-08-27T06:00,Tropical Depression
AL101989_GABRIELLE_57,1989-08-30T12:00,Tropical Depression
AL101989_GABRIELLE_57,1989-08-31T00:00,Tropical Storm
AL101989_GABRIELLE_57,1989-09-01T00:00,Hurricane
AL101989_GABRIELLE_57,1989-09-10T06:00,Tropical Storm
AL101989_GABRIELLE_57,1989-09-12T12:00,Tropical Depression
AL111989_HUGO_61,1989-09-10T12:00,Tropical Depression
AL111989_HUGO_61,1989-09-11T18:00,Tropical Storm
AL111989_HUGO_61,1989-09-13T18:00,Hurricane
AL111989_HUGO_61,1989-09-22T12:00,Tropical Storm
AL111989_HUGO_61,1989-09-23T00:00,Extratropical
AL121989_IRIS_21,1989-09-16T18:00,Tropical Depression
AL121989_IRIS_21,1989-09-18T00:00,Tropical Storm
AL121989_IRIS_21,1989-09-21T00:00,Tropical Depression
AL131989_UNNAMED_15,1989-10-02T00:00,Tropical Depression
AL141989_JERRY_18,1989-10-12T12:00,Tropical Depression
AL141989_JERRY_18,1989-10-13T00:00,Tropical Storm
AL141989_JERRY_18,1989-10-15T18:00,Hurricane
AL141989_JERRY_18,1989-10-16T06:00,Tropical Storm
AL141989_JERRY_18,1989-10-16T12:00,Tropical Depression
AL151989_KAREN_24,1989-11-28T12:00,Tropical Depression
AL151989_KAREN_24,1989-11-30T00:00,Tropical Storm
AL151989_KAREN_24,1989-12-04T06:00,Tropical Depression
AL011990_UNNAMED_7,1990-05-24T18:00,Tropical Depression
AL021990_ARTHUR_22,1990-07-22T06:00,Tropical Depression
AL021990_ARTHUR_22,1990-07-24T12:00,Tropical Storm
AL021990_ARTHUR_22,1990-07-27T06:00,Tropical Depression
AL031990_BERTHA_37,1990-07-24T12:00,Subtropical Depression
AL031990_BERTHA_37,1990-07-27T06:00,Tropical Depression
AL031990_BERTHA_37,1990-07-28T00:00,Tropical Storm
AL031990_BERTHA_37,1990-07-29T00:00,Hurricane
AL031990_BERTHA_37,1990-07-29T18:00,Tropical Storm
AL031990_BERTHA_37,1990-07-30T12:00,Hurricane
AL031990_BERTHA_37,1990-08-02T06:00,Extratropical
AL041990_CESAR_31,1990-07-31T00:00,Tropical Depression
AL041990_CESAR_31,1990-08-02T00:00,Tropical Storm
AL041990_CESAR_31,1990-08-06T12:00,Tropical Depression
AL061990_EDOUARD_44,1990-08-02T18:00,Subtropical Depression
AL061990_EDOUARD_44,1990-08-03T12:00,Subtropical storm
AL061990_EDOUARD_44,1990-08-04T18:00,Subtropical Depression
AL061990_EDOUARD_44,1990-08-06T18:00,Tropical Depression
AL061990_EDOUARD_44,1990-08-08T18:00,Tropical Storm
AL061990_EDOUARD_44,1990-08-10T12:00,Tropical Depression
AL061990_EDOUARD_44,1990-08-11T12:00,Extratropical
AL051990_DIANA_23,1990-08-04T00:00,Tropical Depression
AL051990_DIANA_23,1990-08-05T00:00,Tropical Storm
AL051990_DIANA_23,1990-08-07T06:00,Hurricane
AL051990_DIANA_23,1990-08-08T00:00,Tropical Storm
AL051990_DIANA_23,1990-08-08T12:00,Tropical Depression
AL071990_FRAN_13,1990-08-11T12:00,Tropical Depression
AL071990_FRAN_13,1990-08-13T00:00,Tropical Wave
AL071990_FRAN_13,1990-08-13T12:00,Tropical Depression
AL071990_FRAN_13,1990-08-13T18:00,Tropical Storm
AL081990_GUSTAV_41,1990-08-24T06:00,Tropical Depression
AL081990_GUSTAV_41,1990-08-25T00:00,Tropical Storm
AL081990_GUSTAV_41,1990-08-26T12:00,Hurricane
AL081990_GUSTAV_41,1990-09-02T18:00,Tropical Storm
AL081990_GUSTAV_41,1990-09-03T06:00,Extratropical
AL091990_HORTENSE_26,1990-08-25T00:00,Tropical Depression
AL091990_HORTENSE_26,1990-08-26T06:00,Tropical Storm
AL091990_HORTENSE_26,1990-08-30T00:00,Tropical Depression
AL101990_ISIDORE_55,1990-09-04T00:00,Tropical Depression
AL101990_ISIDORE_55,1990-09-05T12:00,Tropical Storm
AL101990_ISIDORE_55,1990-09-07T00:00,Hurricane
AL101990_ISIDORE_55,1990-09-08T18:00,Tropical Storm
AL101990_ISIDORE_55,1990-09-09T18:00,Hurricane
AL101990_ISIDORE_55,1990-09-16T06:00,Tropical Storm
AL101990_ISIDORE_55,1990-09-17T12:00,Extratropical
AL111990_UNNAMED_37,1990-09-18T12:00,Tropical Depression
AL121990_JOSEPHINE_62,1990-09-21T06:00,Tropical Depression
AL121990_JOSEPHINE_62,1990-09-24T12:00,Tropical Storm
AL121990_JOSEPHINE_62,1990-09-26T06:00,Tropical Depression
AL121990_JOSEPHINE_62,1990-10-01T12:00,Tropical Storm
AL121990_JOSEPHINE_62,1990-10-05T00:00,Hurricane
AL121990_JOSEPHINE_62,1990-10-06T12:00,Tropical Storm
AL131990_KLAUS_25,1990-10-03T12:00,Tropical Depression
AL131990_KLAUS_25,1990-10-03T18:00,Tropical Storm
AL131990_KLAUS_25,1990-10-05T12:00,Hurricane
AL131990_KLAUS_25,1990-10-06T06:00,Tropical Storm
AL131990_KLAUS_25,1990-10-08T00:00,Tropical Depression
AL131990_KLAUS_25,1990-10-08T12:00,Tropical Storm
AL141990_LILI_38,1990-10-06T06:00,Subtropical storm
AL141990_LILI_38,1990-10-11T00:00,Hurricane
AL141990_LILI_38,1990-10-13T12:00,Tropical Storm
AL141990_LILI_38,1990-10-15T00:00,Extratropical
AL151990_MARCO_17,1990-10-09T12:00,Tropical Depression
AL151990_MARCO_17,1990-10-10T06:00,Tropical Storm
AL151990_MARCO_17,1990-10-12T00:00,Tropical Depression
AL151990_MARCO_17,1990-10-12T12:00,Extratropical
AL161990_NANA_23,1990-10-16T00:00,Tropical Depression
AL161990_NANA_23,1990-10-16T18:00,Tropical Storm
AL161990_NANA_23,1990-10-17T18:00,Hurricane
AL161990_NANA_23,1990-10-20T00:00,Tropical Storm
AL161990_NANA_23,1990-10-21T00:00,Tropical Depression
AL011991_ANA_25,1991-06-29T12:00,Low
AL011991_ANA_25,1991-07-02T18:00,Tropical Depression
AL011991_ANA_25,1991-07-04T00:00,Tropical Storm
AL021991_UNNAMED_6,1991-07-05T18:00,Tropical Depression
AL031991_BOB_54,1991-08-16T00:00,Tropical Depression
AL031991_BOB_54,1991-08-16T18:00,Tropical Storm
AL031991_BOB_54,1991-08-17T18:00,Hurricane
AL031991_BOB_54,1991-08-20T00:00,Tropical Storm
AL031991_BOB_54,1991-08-20T01:30,Landfall
AL031991_BOB_54,1991-08-20T18:00,Extratropical
AL041991_UNNAMED_7,1991-08-24T12:00,Tropical Depression
AL051991_UNNAMED_13,1991-08-28T12:00,Tropical Depression
AL061991_CLAUDETTE_43,1991-09-04T12:00,Tropical Depression
AL061991_CLAUDETTE_43,1991-09-05T12:00,Tropical Storm
AL061991_CLAUDETTE_43,1991-09-06T12:00,Hurricane
AL061991_CLAUDETTE_43,1991-09-07T10:00,Intensity Peak
AL061991_CLAUDETTE_43,1991-09-10T06:00,Tropical Storm
AL061991_CLAUDETTE_43,1991-09-11T18:00,Tropical Depression
AL061991_CLAUDETTE_43,1991-09-12T18:00,Extratropical
AL071991_DANNY_19,1991-09-07T00:00,Tropical Depression
AL071991_DANNY_19,1991-09-08T12:00,Tropical Storm
AL071991_DANNY_19,1991-09-11T12:00,Tropical Depression
AL081991_ERIKA_18,1991-09-08T18:00,Tropical Depression
AL081991_ERIKA_18,1991-09-09T18:00,Tropical Storm
AL081991_ERIKA_18,1991-09-12T03:00,Landfall
AL081991_ERIKA_18,1991-09-12T06:00,Tropical Depression
AL081991_ERIKA_18,1991-09-12T12:00,Extratropical
AL091991_FABIAN_10,1991-10-15T00:00,Tropical Depression
AL091991_FABIAN_10,1991-10-15T12:00,Tropical Storm
AL091991_FABIAN_10,1991-10-16T00:00,Landfall
AL091991_FABIAN_10,1991-10-16T08:34,Intensity Peak
AL091991_FABIAN_10,1991-10-16T18:00,Extratropical
AL101991_UNNAMED_5,1991-10-24T12:00,Tropical Depression
AL111991_GRACE_18,1991-10-25T18:00,Subtropical Depression
AL111991_GRACE_18,1991-10-26T06:00,Subtropical storm
AL111991_GRACE_18,1991-10-27T18:00,Tropical Storm
AL111991_GRACE_18,1991-10-28T00:00,Hurricane
AL111991_GRACE_18,1991-10-29T14:00,Maximum wind
AL111991_GRACE_18,1991-10-29T18:00,Extratropical
AL121991_UNNAMED_21,1991-10-28T18:00,Extratropical
AL121991_UNNAMED_21,1991-10-31T18:00,Subtropical storm
AL121991_UNNAMED_21,1991-11-01T06:00,Tropical Storm
AL121991_UNNAMED_21,1991-11-01T18:00,Hurricane
AL121991_UNNAMED_21,1991-11-02T06:00,Tropical Storm
AL121991_UNNAMED_21,1991-11-02T18:00,Tropical Depression
AL011992_UNNAMED_14,1992-04-21T12:00,Subtropical Depression
AL011992_UNNAMED_14,1992-04-22T06:00,Subtropical storm
AL011992_UNNAMED_14,1992-04-23T18:00,Subtropical Depression
AL021992_UNNAMED_5,1992-06-25T12:00,Tropical Depression
AL031992_UNNAMED_8,1992-07-24T18:00,Tropical Depression
AL041992_ANDREW_52,1992-08-16T18:00,Tropical Depression
AL041992_ANDREW_52,1992-08-17T12:00,Tropical Storm
AL041992_ANDREW_52,1992-08-22T06:00,Hurricane
AL041992_ANDREW_52,1992-08-23T21:00,Landfall
AL041992_ANDREW_52,1992-08-24T01:00,Landfall
AL041992_ANDREW_52,1992-08-24T08:40,Landfall
AL041992_ANDREW_52,1992-08-24T09:05,Landfall
AL041992_ANDREW_52,1992-08-26T08:30,Landfall
AL041992_ANDREW_52,1992-08-26T18:00,Tropical Storm
AL041992_ANDREW_52,1992-08-27T06:00,Tropical Depression
AL051992_BONNIE_61,1992-09-17T18:00,Tropical Depression
AL051992_BONNIE_61,1992-09-18T06:00,Tropical Storm
AL051992_BONNIE_61,1992-09-18T18:00,Hurricane
AL051992_BONNIE_61,1992-09-24T18:00,Tropical Storm
AL051992_BONNIE_61,1992-09-26T00:00,Tropical Depression
AL051992_BONNIE_61,1992-09-26T18:00,Tropical Storm
AL051992_BONNIE_61,1992-10-01T00:00,Extratropical
AL061992_CHARLEY_30,1992-09-21T18:00,Tropical Depression
AL061992_CHARLEY_30,1992-09-22T12:00,Tropical Storm
AL061992_CHARLEY_30,1992-09-23T12:00,Hurricane
AL061992_CHARLEY_30,1992-09-27T00:00,Tropical Storm
AL061992_CHARLEY_30,1992-09-27T18:00,Extratropical
AL071992_DANIELLE_18,1992-09-22T12:00,Tropical Depression
AL071992_DANIELLE_18,1992-09-22T18:00,Tropical Storm
AL071992_DANIELLE_18,1992-09-25T22:00,Landfall
AL071992_DANIELLE_18,1992-09-26T12:00,Tropical Depression
AL081992_UNNAMED_25,1992-09-25T12:00,Tropical Depression
AL091992_EARL_29,1992-09-26T18:00,Tropical Depression
AL091992_EARL_29,1992-09-29T12:00,Tropical Storm
AL091992_EARL_29,1992-10-03T12:00,Tropical Depression
AL091992_EARL_29,1992-10-03T18:00,Extratropical
AL101992_FRANCES_31,1992-10-22T12:00,Extratropical
AL101992_FRANCES_31,1992-10-23T06:00,Tropical Storm
AL101992_FRANCES_31,1992-10-23T18:00,Hurricane
AL101992_FRANCES_31,1992-10-25T18:00,Tropical Storm
AL101992_FRANCES_31,1992-10-27T06:00,Extratropical
AL011993_UNNAMED_11,1993-05-31T12:00,Tropical Depression
AL011993_UNNAMED_11,1993-06-02T12:00,Extratropical
AL021993_ARLENE_15,1993-06-18T00:00,Tropical Depression
AL021993_ARLENE_15,1993-06-19T12:00,Tropical Storm
AL021993_ARLENE_15,1993-06-20T09:00,Landfall
AL021993_ARLENE_15,1993-06-20T12:00,Tropical Depression
AL031993_BRET_33,1993-08-04T12:00,Tropical Depression
AL031993_BRET_33,1993-08-05T00:00,Tropical Storm
AL031993_BRET_33,1993-08-07T07:00,Landfall
AL031993_BRET_33,1993-08-07T10:00,Landfall
AL031993_BRET_33,1993-08-08T08:00,Landfall
AL031993_BRET_33,1993-08-09T12:00,Tropical Depression
AL031993_BRET_33,1993-08-10T06:00,Tropical Storm
AL031993_BRET_33,1993-08-10T17:00,Landfall
AL031993_BRET_33,1993-08-11T00:00,Tropical Depression
AL041993_CINDY_12,1993-08-14T12:00,Tropical Depression
AL041993_CINDY_12,1993-08-14T18:00,Landfall
AL041993_CINDY_12,1993-08-14T18:00,Tropical Storm
AL041993_CINDY_12,1993-08-16T21:00,Landfall
AL041993_CINDY_12,1993-08-16T21:00,Tropical Depression
AL051993_EMILY_61,1993-08-22T18:00,Tropical Depression
AL051993_EMILY_61,1993-08-25T12:00,Tropical Storm
AL051993_EMILY_61,1993-08-26T18:00,Hurricane
AL051993_EMILY_61,1993-08-27T00:00,Tropical Storm
AL051993_EMILY_61,1993-08-27T18:00,Hurricane
AL051993_EMILY_61,1993-09-03T18:00,Tropical Storm
AL051993_EMILY_61,1993-09-04T18:00,Tropical Depression
AL051993_EMILY_61,1993-09-06T12:00,Extratropical
AL061993_DENNIS_21,1993-08-23T12:00,Tropical Depression
AL061993_DENNIS_21,1993-08-24T12:00,Tropical Storm
AL061993_DENNIS_21,1993-08-27T12:00,Tropical Depression
AL071993_FLOYD_23,1993-09-07T12:00,Tropical Depression
AL071993_FLOYD_23,1993-09-07T18:00,Tropical Storm
AL071993_FLOYD_23,1993-09-09T18:00,Hurricane
AL071993_FLOYD_23,1993-09-10T18:00,Extratropical
AL081993_GERT_30,1993-09-14T18:00,Tropical Depression
AL081993_GERT_30,1993-09-15T12:00,Tropical Storm
AL081993_GERT_30,1993-09-15T18:00,Landfall
AL081993_GERT_30,1993-09-16T00:00,Tropical Depression
AL081993_GERT_30,1993-09-17T18:00,Tropical Storm
AL081993_GERT_30,1993-09-18T00:00,Landfall
AL081993_GERT_30,1993-09-18T12:00,Tropical Depression
AL081993_GERT_30,1993-09-19T06:00,Tropical Storm
AL081993_GERT_30,1993-09-20T06:00,Hurricane
AL081993_GERT_30,1993-09-20T21:00,Landfall
AL081993_GERT_30,1993-09-21T06:00,Tropical Storm
AL081993_GERT_30,1993-09-21T12:00,Tropical Depression
AL091993_HARVEY_13,1993-09-18T18:00,Tropical Depression
AL091993_HARVEY_13,1993-09-20T06:00,Tropical Storm
AL091993_HARVEY_13,1993-09-20T18:00,Hurricane
AL091993_HARVEY_13,1993-09-21T00:00,Tropical Storm
AL101993_UNNAMED_5,1993-09-29T18:00,Tropical Depression
AL011994_ALBERTO_32,1994-06-30T06:00,Tropical Depression
AL011994_ALBERTO_32,1994-07-02T00:00,Tropical Storm
AL011994_ALBERTO_32,1994-07-03T15:00,Landfall
AL011994_ALBERTO_32,1994-07-04T00:00,Tropical Depression
AL021994_UNNAMED_6,1994-07-20T06:00,Tropical Depression
AL021994_UNNAMED_6,1994-07-20T14:00,Landfall
AL031994_BERYL_20,1994-08-14T12:00,Tropical Depression
AL031994_BERYL_20,1994-08-15T12:00,Tropical Storm
AL031994_BERYL_20,1994-08-16T00:00,Landfall
AL031994_BERYL_20,1994-08-16T03:00,Intensity Peak
AL031994_BERYL_20,1994-08-16T12:00,Tropical Depression
AL041994_CHRIS_30,1994-08-16T12:00,Tropical Depression
AL041994_CHRIS_30,1994-08-17T00:00,Tropical Storm
AL041994_CHRIS_30,1994-08-18T06:00,Hurricane
AL041994_CHRIS_30,1994-08-20T06:00,Tropical Storm
AL051994_UNNAMED_9,1994-08-29T12:00,Tropical Depression
AL061994_DEBBY_8,1994-09-09T12:00,Tropical Depression
AL061994_DEBBY_8,1994-09-10T00:00,Tropical Storm
AL061994_DEBBY_8,1994-09-10T03:00,Landfall
AL071994_ERNESTO_18,1994-09-21T18:00,Tropical Depression
AL071994_ERNESTO_18,1994-09-22T12:00,Tropical Storm
AL071994_ERNESTO_18,1994-09-24T12:00,Tropical Depression
AL081994_UNNAMED_10,1994-09-24T12:00,Tropical Depression
AL091994_UNNAMED_7,1994-09-27T12:00,Tropical Depression
AL101994_UNNAMED_7,1994-09-29T06:00,Tropical Depression
AL111994_FLORENCE_28,1994-11-02T00:00,Subtropical Depression
AL111994_FLORENCE_28,1994-11-02T06:00,Subtropical storm
AL111994_FLORENCE_28,1994-11-03T06:00,Subtropical Depression
AL111994_FLORENCE_28,1994-11-03T18:00,Tropical Depression
AL111994_FLORENCE_28,1994-11-04T00:00,Tropical Storm
AL111994_FLORENCE_28,1994-11-04T18:00,Hurricane
AL121994_GORDON_58,1994-11-08T12:00,Tropical Depression
AL121994_GORDON_58,1994-11-10T06:00,Landfall
AL121994_GORDON_58,1994-11-10T18:00,Tropical Storm
AL121994_GORDON_58,1994-11-13T03:00,Landfall
AL121994_GORDON_58,1994-11-13T13:00,Landfall
AL121994_GORDON_58,1994-11-15T13:00,Landfall
AL121994_GORDON_58,1994-11-16T13:00,Landfall
AL121994_GORDON_58,1994-11-17T18:00,Hurricane
AL121994_GORDON_58,1994-11-18T18:00,Tropical Storm
AL121994_GORDON_58,1994-11-20T06:00,Tropical Depression
AL011995_ALLISON_35,1995-06-03T00:00,Tropical Depression
AL011995_ALLISON_35,1995-06-03T12:00,Tropical Storm
AL011995_ALLISON_35,1995-06-04T12:00,Hurricane
AL011995_ALLISON_35,1995-06-05T06:00,Tropical Storm
AL011995_ALLISON_35,1995-06-05T14:00,Landfall
AL011995_ALLISON_35,1995-06-05T15:00,Landfall
AL011995_ALLISON_35,1995-06-06T00:00,Tropical Depression
AL011995_ALLISON_35,1995-06-06T06:00,Extratropical
AL021995_BARRY_24,1995-07-05T06:00,Tropical Depression
AL021995_BARRY_24,1995-07-07T06:00,Tropical Storm
AL021995_BARRY_24,1995-07-07T21:00,Maximum wind
AL021995_BARRY_24,1995-07-09T21:30,Landfall
AL021995_BARRY_24,1995-07-09T22:00,Landfall
AL031995_CHANTAL_41,1995-07-12T00:00,Tropical Depression
AL031995_CHANTAL_41,1995-07-14T00:00,Tropical Storm
AL031995_CHANTAL_41,1995-07-20T18:00,Extratropical
AL041995_DEAN_22,1995-07-28T18:00,Tropical Depression
AL041995_DEAN_22,1995-07-30T18:00,Tropical Storm
AL041995_DEAN_22,1995-07-31T02:00,Landfall
AL041995_DEAN_22,1995-07-31T06:00,Tropical Depression
AL051995_ERIN_30,1995-07-31T00:00,Tropical Storm
AL051995_ERIN_30,1995-08-01T00:00,Hurricane
AL051995_ERIN_30,1995-08-02T06:15,Landfall
AL051995_ERIN_30,1995-08-02T12:00,Tropical Storm
AL051995_ERIN_30,1995-08-03T00:00,Hurricane
AL051995_ERIN_30,1995-08-03T13:30,Intensity Peak
AL051995_ERIN_30,1995-08-03T16:00,Landfall
AL051995_ERIN_30,1995-08-04T00:00,Tropical Storm
AL051995_ERIN_30,1995-08-04T12:00,Tropical Depression
AL061995_UNNAMED_8,1995-08-05T18:00,Tropical Depression
AL071995_FELIX_69,1995-08-08T00:00,Tropical Depression
AL071995_FELIX_69,1995-08-08T18:00,Tropical Storm
AL071995_FELIX_69,1995-08-11T00:00,Hurricane
AL071995_FELIX_69,1995-08-20T06:00,Tropical Storm
AL071995_FELIX_69,1995-08-22T18:00,Extratropical
AL081995_GABRIELLE_11,1995-08-09T18:00,Tropical Depression
AL081995_GABRIELLE_11,1995-08-10T12:00,Tropical Storm
AL081995_GABRIELLE_11,1995-08-11T20:00,Landfall
AL081995_GABRIELLE_11,1995-08-12T00:00,Tropical Depression
AL091995_HUMBERTO_41,1995-08-22T00:00,Tropical Depression
AL091995_HUMBERTO_41,1995-08-22T06:00,Tropical Storm
AL091995_HUMBERTO_41,1995-08-23T06:00,Hurricane
AL091995_HUMBERTO_41,1995-08-31T18:00,Tropical Storm
AL101995_IRIS_66,1995-08-22T12:00,Tropical Depression
AL101995_IRIS_66,1995-08-22T18:00,Tropical Storm
AL101995_IRIS_66,1995-08-23T18:00,Hurricane
AL101995_IRIS_66,1995-08-24T18:00,Tropical Storm
AL101995_IRIS_66,1995-08-27T18:00,Landfall
AL101995_IRIS_66,1995-08-27T23:00,Landfall
AL101995_IRIS_66,1995-08-28T18:00,Hurricane
AL101995_IRIS_66,1995-09-04T06:00,Tropical Storm
AL101995_IRIS_66,1995-09-04T12:00,Extratropical
AL111995_JERRY_22,1995-08-22T18:00,Tropical Depression
AL111995_JERRY_22,1995-08-23T12:00,Tropical Storm
AL111995_JERRY_22,1995-08-23T18:00,Landfall
AL111995_JERRY_22,1995-08-24T18:00,Tropical Depression
AL121995_KAREN_31,1995-08-26T12:00,Tropical Depression
AL121995_KAREN_31,1995-08-28T06:00,Tropical Storm
AL121995_KAREN_31,1995-09-02T12:00,Tropical Depression
AL131995_LUIS_66,1995-08-27T12:00,Tropical Depression
AL131995_LUIS_66,1995-08-29T00:00,Tropical Storm
AL131995_LUIS_66,1995-08-30T18:00,Hurricane
AL131995_LUIS_66,1995-09-05T12:00,Landfall
